title	imdbId	fRatings	mRatings	Ratio	Gender_Ratio
Fantastic Planet, The (Planète sauvage, La) (1973)	70544	72	381	0.1589403974	0.3612281758
WarGames (1983)	86567	151	799	0.1589473684	0.3612440191
In Too Deep (1999)	160401	42	222	0.1590909091	0.3615702479
Hereafter (2010)	1212419	21	111	0.1590909091	0.3615702479
Pola X (1999)	152015	7	37	0.1590909091	0.3615702479
Private Lessons (1981)	82948	7	37	0.1590909091	0.3615702479
Q: The Winged Serpent (1982)	84556	7	37	0.1590909091	0.3615702479
Insignificance (1985)	89343	7	37	0.1590909091	0.3615702479
Shock to the System, A (1990)	100602	7	37	0.1590909091	0.3615702479
Crowd, The (1928)	18806	7	37	0.1590909091	0.3615702479
Dominion: Prequel to the Exorcist (2005)	449086	7	37	0.1590909091	0.3615702479
Young People Fucking (a.k.a. YPF) (2007)	913445	7	37	0.1590909091	0.3615702479
Tokyo Sonata (2008)	938341	7	37	0.1590909091	0.3615702479
I, Frankenstein (2014)	1418377	7	37	0.1590909091	0.3615702479
State of Play (2009)	473705	46	243	0.1591695502	0.3617489777
Secret Life of Walter Mitty, The (2013)	359950	32	169	0.1592039801	0.3618272275
Adam's Apples (Adams æbler) (2005)	418455	18	95	0.1592920354	0.3620273532
Eastern Promises (2007)	765443	102	538	0.159375	0.3622159091
Earthquake (1974)	71455	73	385	0.1593886463	0.3622469234
Richard Pryor Here and Now (1983)	86194	22	116	0.1594202899	0.3623188406
Bandidas (2006)	416496	11	58	0.1594202899	0.3623188406
Ten, The (2007)	811106	11	58	0.1594202899	0.3623188406
District 9 (2009)	1136608	183	964	0.1595466434	0.3626060078
Money Talks (1997)	119695	86	453	0.159554731	0.3626243886
Jacknife (1989)	97607	15	79	0.1595744681	0.3626692456
Fly II, The (1989)	97368	174	916	0.1596330275	0.3628023353
Looper (2012)	1276104	87	458	0.1596330275	0.3628023353
U Turn (1997)	120399	250	1316	0.159642401	0.3628236387
Body Double (1984)	86984	19	100	0.1596638655	0.3628724217
Alone in the Dark (2005)	369226	19	100	0.1596638655	0.3628724217
Outfoxed: Rupert Murdoch's War on Journalism (2004)	418038	27	142	0.1597633136	0.36309844
Monsieur Verdoux (1947)	39631	31	163	0.1597938144	0.3631677601
Stunt Man, The (1980)	81568	66	347	0.1598062954	0.3631961259
Dawn of the Dead (2004)	363547	110	578	0.1598837209	0.363372093
White Sands (1992)	105813	40	210	0.16	0.3636363636
Broadway Danny Rose (1984)	87003	32	168	0.16	0.3636363636
Knife in the Water (Nóz w wodzie) (1962)	56291	28	147	0.16	0.3636363636
Sherlock Jr. (1924)	15324	24	126	0.16	0.3636363636
Orca: The Killer Whale (1977)	76504	12	63	0.16	0.3636363636
Roaring Twenties, The (1939)	31867	12	63	0.16	0.3636363636
Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)	169858	12	63	0.16	0.3636363636
Apache (1954)	46719	8	42	0.16	0.3636363636
Beverly Hills Chihuahua (2008)	1014775	8	42	0.16	0.3636363636
Great Buck Howard, The (2008)	460810	8	42	0.16	0.3636363636
Paddington (2014)	1109624	8	42	0.16	0.3636363636
Forbidden Christ, The (Cristo proibito, Il) (1950)	42354	4	21	0.16	0.3636363636
Whatever Happened to Harold Smith? (1999)	194530	4	21	0.16	0.3636363636
Fun (1994)	109855	4	21	0.16	0.3636363636
Bûche, La (1999)	211286	4	21	0.16	0.3636363636
The Pumaman (1980)	81693	4	21	0.16	0.3636363636
In My Skin (Dans ma Peau) (2002)	337961	4	21	0.16	0.3636363636
Never Die Alone (2004)	354766	4	21	0.16	0.3636363636
36 fillette (1988)	94596	4	21	0.16	0.3636363636
October (1928)	18217	4	21	0.16	0.3636363636
Burmese Harp, The (Biruma no tategoto) (1956)	49012	4	21	0.16	0.3636363636
Loved One, The (1965)	59410	4	21	0.16	0.3636363636
Operation Crossbow (1965)	59549	4	21	0.16	0.3636363636
Brian's Song (1971)	68315	4	21	0.16	0.3636363636
New Police Story (Xin jing cha gu shi) (2004)	386005	4	21	0.16	0.3636363636
Shadows of Our Forgotten Ancestors (Tini zabutykh predkiv) (1964)	58642	4	21	0.16	0.3636363636
Curse of the Pink Panther (1983)	85384	4	21	0.16	0.3636363636
End of Summer, The (Early Autumn) (Kohayagawa-ke no aki) (1961)	55052	4	21	0.16	0.3636363636
Killing Room, The (2009)	1119191	4	21	0.16	0.3636363636
My One and Only (2009)	1185431	4	21	0.16	0.3636363636
Snowman, The (1982)	84701	4	21	0.16	0.3636363636
Cat in Paris, A (Une vie de chat) (2010)	1673702	4	21	0.16	0.3636363636
Fifth Estate, The (2013)	1837703	4	21	0.16	0.3636363636
Vampire Academy (2014)	1686821	4	21	0.16	0.3636363636
True Story (2015)	2273657	4	21	0.16	0.3636363636
The Wedding Ringer (2015)	884732	4	21	0.16	0.3636363636
Man Who Shot Liberty Valance, The (1962)	56217	118	619	0.1601085482	0.363883064
Alamo, The (1960)	53580	57	299	0.1601123596	0.3638917263
Event Horizon (1997)	119081	501	2628	0.1601150527	0.3638978471
Funny Games (1997)	119167	29	152	0.1602209945	0.3641386238
Runaway Train (1985)	89941	185	969	0.1603119584	0.36434536
Basic (2003)	264395	55	288	0.1603498542	0.3644314869
Mountains of the Moon (1990)	100196	17	89	0.1603773585	0.3644939966
Legion (2010)	1038686	17	89	0.1603773585	0.3644939966
Bottle Shock (2008)	914797	13	68	0.1604938272	0.3647586981
Gran Torino (2008)	1205489	148	773	0.1606948969	0.3652156747
Safety Last! (1923)	14429	18	94	0.1607142857	0.3652597403
My Night At Maud's (Ma Nuit Chez Maud) (1969)	64612	9	47	0.1607142857	0.3652597403
It's All Gone Pete Tong (2004)	388139	9	47	0.1607142857	0.3652597403
Kings of Summer, The (2013)	2179116	9	47	0.1607142857	0.3652597403
Salt (2010)	944835	56	292	0.1609195402	0.3657262278
Ariel (1988)	94675	14	73	0.1609195402	0.3657262278
Man on Wire (2008)	1155592	52	271	0.1609907121	0.365887982
King of Comedy, The (1983)	85794	90	469	0.1610017889	0.3659131566
Blue Collar Comedy Tour: The Movie (2003)	330069	24	125	0.1610738255	0.3660768761
Conjuring, The (2013)	1457767	24	125	0.1610738255	0.3660768761
Eraser (1996)	116213	530	2760	0.1610942249	0.3661232385
American Hustle (2013)	1800241	58	302	0.1611111111	0.3661616162
Zed & Two Noughts, A (1985)	90366	29	151	0.1611111111	0.3661616162
Lawnmower Man, The (1992)	104692	516	2685	0.1611996251	0.3663627844
Blob, The (1988)	94761	64	333	0.161209068	0.3663842455
Maximum Overdrive (1986)	91499	133	692	0.1612121212	0.3663911846
Pineapple Express (2008)	910936	75	390	0.1612903226	0.366568915
Formula 51 (2001)	227984	40	208	0.1612903226	0.366568915
Moby Dick (1956)	49513	35	182	0.1612903226	0.366568915
Saw IV (2007)	890870	35	182	0.1612903226	0.366568915
Halloween (2007)	373883	25	130	0.1612903226	0.366568915
Ugetsu (Ugetsu monogatari) (1953)	46478	20	104	0.1612903226	0.366568915
Handle with Care (a.k.a. Citizen's Band) (1977)	76123	15	78	0.1612903226	0.366568915
Planet 51 (2009)	762125	15	78	0.1612903226	0.366568915
Fawlty Towers (1975-1979)	72500	15	78	0.1612903226	0.366568915
Convoy (1978)	77369	10	52	0.1612903226	0.366568915
Hustler White (1996)	116587	5	26	0.1612903226	0.366568915
Mother and Son (Mat i syn) (1997)	119711	5	26	0.1612903226	0.366568915
Nô (1998)	128370	5	26	0.1612903226	0.366568915
Flim-Flam Man, The (1967)	61678	5	26	0.1612903226	0.366568915
Under the Cherry Moon (1986)	92133	5	26	0.1612903226	0.366568915
Watermelon Man (1970)	66550	5	26	0.1612903226	0.366568915
Theatre of Blood (1973)	70791	5	26	0.1612903226	0.366568915
Barefoot Gen (Hadashi no Gen) (1983)	85218	5	26	0.1612903226	0.366568915
Cannibal! The Musical (a.k.a. Alferd Packer: The Musical) (1996)	115819	5	26	0.1612903226	0.366568915
Great White Hope, The (1970)	65797	5	26	0.1612903226	0.366568915
Lacombe Lucien (1974)	71733	5	26	0.1612903226	0.366568915
North Face (Nordwand) (2008)	844457	5	26	0.1612903226	0.366568915
Interrupters, The (2011)	1319744	5	26	0.1612903226	0.366568915
Angels' Share, The (2012)	1924394	5	26	0.1612903226	0.366568915
Finding Vivian Maier (2013)	2714900	5	26	0.1612903226	0.366568915
Annabelle (2014)	3322940	5	26	0.1612903226	0.366568915
Superman III (1983)	86393	406	2111	0.1613031387	0.3665980424
2 Fast 2 Furious (Fast and the Furious 2, The) (2003)	322259	91	473	0.1613475177	0.3666989039
Next Friday (2000)	195945	117	608	0.1613793103	0.3667711599
Lookout, The (2007)	427470	46	239	0.1614035088	0.3668261563
Hancock (2008)	448157	108	561	0.1614349776	0.3668976763
Meet Wally Sparks (1997)	119644	31	161	0.1614583333	0.3669507576
Rio (2011)	1436562	26	135	0.1614906832	0.3670242801
Fantastic Four (2005)	120667	126	654	0.1615384615	0.3671328671
Hunger (2008)	986233	21	109	0.1615384615	0.3671328671
Johnny Mnemonic (1995)	113481	474	2460	0.1615541922	0.3671686187
Mission: Impossible III (2006)	317919	116	602	0.1615598886	0.367181565
Tarantula (1955)	48696	37	192	0.1615720524	0.36720921
Way Back, The (2010)	1023114	16	83	0.1616161616	0.3673094582
Selma (2014)	1020072	16	83	0.1616161616	0.3673094582
Let Me In (2010)	1228987	27	140	0.1616766467	0.3674469243
Mr. Baseball (1992)	104926	22	114	0.1617647059	0.3676470588
Hideous Sun Demon, The (1959)	52888	11	57	0.1617647059	0.3676470588
Soul Kitchen (2009)	1244668	11	57	0.1617647059	0.3676470588
Disappearance of Alice Creed, The (2009)	1379177	11	57	0.1617647059	0.3676470588
Top Secret! (1984)	88286	135	699	0.1618705036	0.3678875082
Battle of Algiers, The (La battaglia di Algeri) (1966)	58946	45	233	0.1618705036	0.3678875082
Wolfen (1981)	83336	23	119	0.161971831	0.3681177977
Munich (2005)	408306	146	755	0.1620421754	0.3682776713
Andromeda Strain, The (1971)	66769	82	424	0.162055336	0.3683075817
Vantage Point (2008)	443274	47	243	0.1620689655	0.368338558
Apocalypto (2006)	472043	89	460	0.1621129326	0.3684384832
Crimson Rivers, The (Rivières pourpres, Les) (2000)	228786	54	279	0.1621621622	0.3685503686
Fast and the Furious: Tokyo Drift, The (Fast and the Furious 3, The) (2006)	463985	42	217	0.1621621622	0.3685503686
Babylon 5: In the Beginning (1998)	120711	30	155	0.1621621622	0.3685503686
TMNT (Teenage Mutant Ninja Turtles) (2007)	453556	24	124	0.1621621622	0.3685503686
Blackmail (1929)	19702	18	93	0.1621621622	0.3685503686
Two Thousand Maniacs! (1964)	58694	12	62	0.1621621622	0.3685503686
Make Mine Music (1946)	38718	12	62	0.1621621622	0.3685503686
Danton (1983)	83789	12	62	0.1621621622	0.3685503686
Terror Train (1980)	81617	6	31	0.1621621622	0.3685503686
Killers, The (1964)	58262	6	31	0.1621621622	0.3685503686
Remember Me (Ricordati di me) (2003)	323807	6	31	0.1621621622	0.3685503686
Love in the Afternoon (Chloe in the Afternoon)  (L'amour l'après-midi) (1972)	68205	6	31	0.1621621622	0.3685503686
Reefer Madness: The Movie Musical (2005)	404364	6	31	0.1621621622	0.3685503686
Benny's Video (1992)	103793	6	31	0.1621621622	0.3685503686
Bigger Than Life (1956)	49010	6	31	0.1621621622	0.3685503686
Metropia (2009)	985058	6	31	0.1621621622	0.3685503686
Drinking Buddies (2013)	2265398	6	31	0.1621621622	0.3685503686
Superman Returns (2006)	348150	130	671	0.1622971286	0.3688571104
Catch-22 (1970)	65528	118	609	0.1623108666	0.3688883331
My Science Project (1985)	89652	112	578	0.1623188406	0.3689064559
Jiro Dreams of Sushi (2011)	1772925	25	129	0.1623376623	0.3689492326
The Golden Voyage of Sinbad (1973)	71569	69	356	0.1623529412	0.3689839572
30 Days of Night (2007)	389722	44	227	0.1623616236	0.36900369
Chopper (2000)	221073	38	196	0.1623931624	0.3690753691
Firewall (2006)	408345	38	196	0.1623931624	0.3690753691
Evil Dead II (Dead by Dawn) (1987)	92991	487	2511	0.1624416278	0.3691855176
Alien³ (a.k.a. Alien 3) (1992)	103644	827	4264	0.1624435278	0.3691898359
Pépé le Moko (1937)	29453	13	67	0.1625	0.3693181818
Leningrad Cowboys Go America (1989)	97728	13	67	0.1625	0.3693181818
A Most Wanted Man (2014)	1972571	13	67	0.1625	0.3693181818
Control (Kontroll) (2003)	373981	20	103	0.162601626	0.36954915
Cherry 2000 (1987)	92746	41	211	0.1626984127	0.3697691198
Serious Man, A (2009)	1019452	56	288	0.1627906977	0.3699788584
Dead Heat (1988)	94961	14	72	0.1627906977	0.3699788584
Tarzan, the Ape Man (1981)	83170	14	72	0.1627906977	0.3699788584
C.H.U.D. II - Bud the Chud (1989)	97001	7	36	0.1627906977	0.3699788584
Keep, The (1983)	85780	7	36	0.1627906977	0.3699788584
Clifford (1994)	109447	7	36	0.1627906977	0.3699788584
Kaena: The Prophecy (Kaena: La prophétie) (2003)	297753	7	36	0.1627906977	0.3699788584
Phantom of Liberty, The (Fantôme de la liberté, Le) (1974)	71487	7	36	0.1627906977	0.3699788584
OH in Ohio, The (2006)	422861	7	36	0.1627906977	0.3699788584
Deck the Halls (2006)	790604	7	36	0.1627906977	0.3699788584
Frank (2014)	1605717	7	36	0.1627906977	0.3699788584
Enemy at the Gates (2001)	215750	380	1952	0.1629502573	0.3703414938
Adjustment Bureau, The (2011)	1385826	66	339	0.162962963	0.3703703704
Stonewall (1995)	114550	22	113	0.162962963	0.3703703704
Tinker, Tailor, Soldier, Spy (1979)	80297	22	113	0.162962963	0.3703703704
Goldfinger (1964)	58150	727	3733	0.1630044843	0.3704647371
Clockwise (1986)	90852	30	154	0.1630434783	0.3705533597
Lamerica (1994)	110299	15	77	0.1630434783	0.3705533597
Helvetica (2007)	847817	15	77	0.1630434783	0.3705533597
World's End, The (2013)	1213663	38	195	0.1630901288	0.3706593835
Chef (2014)	2883512	23	118	0.1631205674	0.3707285622
Taken (2008)	936501	117	600	0.1631799163	0.3708634462
In the Loop (2009)	1226774	39	200	0.1631799163	0.3708634462
Matrix Revolutions, The (2003)	242653	305	1564	0.1631888711	0.3708837979
Ikiru (1952)	44741	47	241	0.1631944444	0.3708964646
Them! (1954)	47573	168	861	0.1632653061	0.3710575139
Incendies (2010)	1255953	24	123	0.1632653061	0.3710575139
Ilsa, She Wolf of the SS (1974)	71650	16	82	0.1632653061	0.3710575139
Eraserhead (1977)	74486	175	896	0.1633986928	0.3713606655
Substitute, The (1996)	117774	125	640	0.1633986928	0.3713606655
Proposition, The (2005)	421238	42	215	0.1634241245	0.3714184648
Batman: Mask of the Phantasm (1993)	106364	153	783	0.1634615385	0.3715034965
Big Short, The (2015)	1596363	34	174	0.1634615385	0.3715034965
Ruins, The (2008)	963794	17	87	0.1634615385	0.3715034965
Hostel (2005)	450278	60	307	0.1634877384	0.3715630419
Siege, The (1998)	133952	293	1498	0.1635957566	0.3718085376
Scratch (2001)	143861	27	138	0.1636363636	0.3719008264
Eye of the Needle (1981)	82351	27	138	0.1636363636	0.3719008264
Mr. Woodcock (2007)	419984	18	92	0.1636363636	0.3719008264
City of Ghosts (2002)	164003	9	46	0.1636363636	0.3719008264
12 Angry Men (1997)	118528	9	46	0.1636363636	0.3719008264
Porky's II: The Next Day (1983)	86129	91	465	0.1636690647	0.3719751472
Inglourious Basterds (2009)	361748	195	996	0.1637279597	0.3721089993
Stealth (2005)	382992	28	143	0.1637426901	0.3721424774
Surf's Up (2007)	423294	28	143	0.1637426901	0.3721424774
Lightning Jack (1994)	110353	57	291	0.1637931034	0.3722570533
I Spit on Your Grave (Day of the Woman) (1978)	77713	19	97	0.1637931034	0.3722570533
Shaft (1971)	67741	134	684	0.1638141809	0.3723049567
Swordfish (2001)	244244	357	1822	0.1638366223	0.3723559598
Cabin in the Woods, The (2012)	1259521	59	301	0.1638888889	0.3724747475
Hoodlum (1997)	119311	79	403	0.1639004149	0.372500943
Night of the Living Dead (1990)	100258	20	102	0.1639344262	0.3725782414
Super Fly (Superfly) (1972)	69332	10	51	0.1639344262	0.3725782414
Neil Young: Heart of Gold (2006)	473692	10	51	0.1639344262	0.3725782414
Billy Jack Goes to Washington (1977)	75754	21	107	0.1640625	0.3728693182
Sergeant York (1941)	34167	21	107	0.1640625	0.3728693182
South Park: Imaginationland (2008)	1308667	21	107	0.1640625	0.3728693182
Avengers, The (2012)	848228	116	591	0.1640735502	0.3728944323
Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002)	310775	32	163	0.1641025641	0.372960373
Critters 3 (1991)	101627	22	112	0.1641791045	0.3731343284
Code Unknown (Code inconnu: Récit incomplet de divers voyages) (2000)	216625	11	56	0.1641791045	0.3731343284
How the West Was Won (1962)	56085	11	56	0.1641791045	0.3731343284
Salesman (1969)	64921	11	56	0.1641791045	0.3731343284
K-19: The Widowmaker (2002)	267626	111	565	0.1642011834	0.3731845078
Marathon Man (1976)	74860	304	1547	0.1642355484	0.3732626099
Strange Brew (1983)	86373	92	468	0.1642857143	0.3733766234
My Darling Clementine (1946)	38762	23	117	0.1642857143	0.3733766234
Quest for Fire (Guerre du feu, La) (1981)	82484	117	595	0.1643258427	0.3734678243
Fighter, The (2010)	964517	71	361	0.1643518519	0.373526936
Cheech & Chong's Nice Dreams (1981)	82163	48	244	0.1643835616	0.3735990037
One Tough Cop (1998)	122642	24	122	0.1643835616	0.3735990037
Half Past Dead (2002)	297162	12	61	0.1643835616	0.3735990037
Red Badge of Courage, The (1951)	43961	12	61	0.1643835616	0.3735990037
1900 (Novecento) (1976)	74084	12	61	0.1643835616	0.3735990037
Imposter, The (2012)	1966604	12	61	0.1643835616	0.3735990037
Hills Have Eyes II, The (2007)	800069	13	66	0.164556962	0.3739930955
Cube (1997)	123755	330	1674	0.1646706587	0.374251497
Bourne Ultimatum, The (2007)	440963	220	1116	0.1646706587	0.374251497
Leaves of Grass (2009)	1151359	14	71	0.1647058824	0.3743315508
Kingdom of Heaven (2005)	320661	87	441	0.1647727273	0.3744834711
Diamond Men (2001)	200427	15	76	0.1648351648	0.3746253746
FLCL (2000)	279077	15	76	0.1648351648	0.3746253746
Cyrus (2010)	1336617	15	76	0.1648351648	0.3746253746
Sunshine (2007)	448134	91	461	0.1648550725	0.3746706192
Shootist, The (1976)	75213	61	309	0.1648648649	0.3746928747
Deep Red (Profondo rosso) (1975)	73582	16	81	0.1649484536	0.3748828491
Dark City (1998)	118929	805	4075	0.1649590164	0.3749068554
Spy Hard (1996)	117723	153	774	0.1650485437	0.3751103266
Exit Through the Gift Shop (2010)	1587707	51	258	0.1650485437	0.3751103266
Ringer, The (2005)	267891	17	86	0.1650485437	0.3751103266
Croods, The (2013)	481499	17	86	0.1650485437	0.3751103266
Last Samurai, The (2003)	325710	261	1320	0.165085389	0.3751940659
Viridiana (1961)	55601	18	91	0.1651376147	0.3753127606
Dogtooth (Kynodontas) (2009)	1379182	18	91	0.1651376147	0.3753127606
Mr. Nice Guy (Yat goh ho yan) (1997)	117786	134	677	0.1652281134	0.3755184396
Indiana Jones and the Kingdom of the Crystal Skull (2008)	367882	144	727	0.1653272101	0.3757436593
Caligula (1979)	80491	83	419	0.1653386454	0.3757696487
Her (2013)	1798709	71	358	0.1655011655	0.3761390125
Super Mario Bros. (1993)	108255	314	1583	0.1655245124	0.3761920736
127 Hours (2010)	1542344	73	368	0.1655328798	0.3762110905
88 Minutes (2008)	411061	26	131	0.1656050955	0.3763752171
Rising Sun (1993)	107969	315	1586	0.165702262	0.3765960499
Kung Fu Hustle (Gong fu) (2004)	373074	119	599	0.1657381616	0.3766776399
Semi-Tough (1978)	78227	30	151	0.1657458564	0.3766951281
Last Action Hero (1993)	107362	501	2519	0.1658940397	0.3770319085
Funny People (2009)	1201167	38	191	0.1659388646	0.3771337832
How High (2001)	278488	39	196	0.1659574468	0.3771760155
Fail-Safe (1964)	58083	39	196	0.1659574468	0.3771760155
Passenger 57 (1992)	105104	40	201	0.1659751037	0.3772161449
Star Trek VI: The Undiscovered Country (1991)	102975	771	3874	0.16598493	0.3772384773
Now You See Me (2013)	1670345	41	206	0.1659919028	0.3772543246
Star Trek: The Motion Picture (1979)	79945	688	3454	0.1661033317	0.3775075721
Piranha (1978)	78087	102	512	0.1661237785	0.377554042
After Hours (1985)	88680	54	271	0.1661538462	0.3776223776
eXistenZ (1999)	120907	423	2121	0.1662735849	0.3778945111
Payback (1999)	120784	697	3493	0.1663484487	0.3780646561
First Strike (Police Story 4: First Strike) (Ging chaat goo si 4: Ji gaan daan yam mo) (1996)	116704	264	1322	0.1664564943	0.3783102144
Phantom, The (1996)	117331	138	691	0.1664656212	0.3783309573
Black Hawk Down (2001)	265086	455	2278	0.1664837175	0.3783720853
End of Days (1999)	146675	436	2181	0.1666029805	0.3786431375
Cliffhanger (1993)	106582	661	3305	0.1666666667	0.3787878788
Seven Days in May (1964)	58576	95	475	0.1666666667	0.3787878788
Hart's War (2002)	251114	85	425	0.1666666667	0.3787878788
